The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Birmingham A4540 Roadside",,"Birmingham Acocks Green",
Latitude,,52.476145,,52.437165,,
Longitude,,-1.874978,,-1.829999,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,West Midlands,,West Midlands,,
Agglomeration,,West Midlands Urban Area,,West Midlands Urban Area,,
Local Authority,,"Birmingham",,"Birmingham",,
Date,Time,"Ozone",Status,"Ozone",Status
2017-11-16,07:00:00,7.18452,V ugm-3,30.08518,V ugm-3
2017-11-16,08:00:00,4.59011,V ugm-3,23.59915,V ugm-3
2017-11-16,09:00:00,5.88732,V ugm-3,17.61205,V ugm-3
2017-11-16,10:00:00,22.40173,V ugm-3,31.33249,V ugm-3
2017-11-16,11:00:00,28.88776,V ugm-3,44.50411,V ugm-3
2017-11-16,12:00:00,32.23056,V ugm-3,46.40003,V ugm-3
2017-11-16,13:00:00,27.14152,V ugm-3,44.6039,V ugm-3
2017-11-16,14:00:00,34.22626,V ugm-3,51.43917,V ugm-3
2017-11-16,15:00:00,34.97464,V ugm-3,50.74067,V ugm-3
2017-11-16,16:00:00,29.38668,V ugm-3,45.80132,V ugm-3
2017-11-16,17:00:00,15.91571,V ugm-3,29.08733,V ugm-3
2017-11-16,18:00:00,5.3385,V ugm-3,9.67915,V ugm-3
2017-11-16,19:00:00,3.79183,V ugm-3,11.02624,V ugm-3
2017-11-16,20:00:00,3.04344,V ugm-3,5.43828,V ugm-3
2017-11-16,21:00:00,1.24731,V ugm-3,2.29506,V ugm-3
2017-11-16,22:00:00,1.19742,V ugm-3,0.99785,V ugm-3
2017-11-16,23:00:00,1.59656,V ugm-3,-0.59871,V ugm-3
2017-11-16,24:00:00,0.39914,V ugm-3,1.19742,V ugm-3
2017-11-17,01:00:00,0,V ugm-3,1.26394,V ugm-3
2017-11-17,02:00:00,0.13305,V ugm-3,7.118,V ugm-3
2017-11-17,03:00:00,0.49893,V ugm-3,20.00689,V ugm-3
2017-11-17,04:00:00,-0.39914,V ugm-3,25.69464,V ugm-3
2017-11-17,05:00:00,0.24946,V ugm-3,29.38668,V ugm-3
2017-11-17,06:00:00,0.44903,V ugm-3,27.39098,V ugm-3
2017-11-17,07:00:00,0.59871,V ugm-3,15.317,V ugm-3
2017-11-17,08:00:00,1.19742,V ugm-3,2.49463,V ugm-3
2017-11-17,09:00:00,1.19742,V ugm-3,3.14323,V ugm-3
2017-11-17,10:00:00,2.49463,V ugm-3,7.93291,V ugm-3
2017-11-17,11:00:00,7.28431,V ugm-3,17.11313,V ugm-3
2017-11-17,12:00:00,21.50367,V ugm-3,51.73852,V ugm-3
2017-11-17,13:00:00,25.19571,V ugm-3,51.78842,V ugm-3
2017-11-17,14:00:00,25.49507,V ugm-3,55.58025,V ugm-3
2017-11-17,15:00:00,21.10453,V ugm-3,39.01594,V ugm-3
2017-11-17,16:00:00,20.55571,V ugm-3,36.82067,V ugm-3
2017-11-17,17:00:00,11.42538,V ugm-3,26.69249,V ugm-3
2017-11-17,18:00:00,15.41678,V ugm-3,20.10668,V ugm-3
2017-11-17,19:00:00,15.46668,V ugm-3,15.51657,V ugm-3
2017-11-17,20:00:00,13.9699,V ugm-3,24.49722,V ugm-3
2017-11-17,21:00:00,20.85507,V ugm-3,27.59055,V ugm-3
2017-11-17,22:00:00,25.19571,V ugm-3,37.71873,V ugm-3
2017-11-17,23:00:00,28.6383,V ugm-3,42.70798,V ugm-3
2017-11-17,24:00:00,35.42368,V ugm-3,42.25895,V ugm-3
2017-11-18,01:00:00,33.19514,V ugm-3,44.96977,V ugm-3
2017-11-18,02:00:00,44.7702,V ugm-3,46.56633,V ugm-3
2017-11-18,03:00:00,50.04218,V ugm-3,52.13766,V ugm-3
2017-11-18,04:00:00,50.64089,V ugm-3,55.231,V ugm-3
2017-11-18,05:00:00,52.93594,V ugm-3,60.96864,V ugm-3
2017-11-18,06:00:00,44.65379,V ugm-3,52.98584,V ugm-3
2017-11-18,07:00:00,37.66884,V ugm-3,44.95314,V ugm-3
2017-11-18,08:00:00,22.6013,V ugm-3,39.11572,V ugm-3
2017-11-18,09:00:00,8.83097,V ugm-3,27.98969,V ugm-3
2017-11-18,10:00:00,12.02409,V ugm-3,23.69894,V ugm-3
2017-11-18,11:00:00,9.28,V ugm-3,21.45378,V ugm-3
2017-11-18,12:00:00,21.05464,V ugm-3,41.66024,V ugm-3
2017-11-18,13:00:00,15.36689,V ugm-3,34.82497,V ugm-3
2017-11-18,14:00:00,11.72474,V ugm-3,34.32604,V ugm-3
2017-11-18,15:00:00,11.12603,V ugm-3,37.21981,V ugm-3
2017-11-18,16:00:00,10.92646,V ugm-3,33.2783,V ugm-3
2017-11-18,17:00:00,15.61635,V ugm-3,30.98324,V ugm-3
2017-11-18,18:00:00,10.92646,V ugm-3,21.55356,V ugm-3
2017-11-18,19:00:00,16.46452,V ugm-3,35.72303,V ugm-3
2017-11-18,20:00:00,28.78797,V ugm-3,44.95314,V ugm-3
2017-11-18,21:00:00,27.19141,V ugm-3,47.49766,V ugm-3
2017-11-18,22:00:00,31.63185,V ugm-3,48.79487,V ugm-3
2017-11-18,23:00:00,25.04604,V ugm-3,45.55185,V ugm-3
2017-11-18,24:00:00,24.44733,V ugm-3,41.95959,V ugm-3
2017-11-19,01:00:00,29.20374,V ugm-3,38.58353,V ugm-3
2017-11-19,02:00:00,46.7659,V ugm-3,57.94182,V ugm-3
2017-11-19,03:00:00,46.89895,V ugm-3,55.13121,V ugm-3
2017-11-19,04:00:00,40.51271,V ugm-3,50.79057,V ugm-3
2017-11-19,05:00:00,34.67529,V ugm-3,41.56045,V ugm-3
2017-11-19,06:00:00,25.34539,V ugm-3,27.04174,V ugm-3
2017-11-19,07:00:00,26.79227,V ugm-3,25.99399,V ugm-3
2017-11-19,08:00:00,23.05034,V ugm-3,14.56861,V ugm-3
2017-11-19,09:00:00,2.89377,V ugm-3,10.47743,V ugm-3
2017-11-19,10:00:00,16.11528,V ugm-3,16.41463,V ugm-3
2017-11-19,11:00:00,24.49722,V ugm-3,34.47572,V ugm-3
2017-11-19,12:00:00,34.12647,V ugm-3,51.08992,V ugm-3
2017-11-19,13:00:00,37.51916,V ugm-3,55.231,V ugm-3
2017-11-19,14:00:00,41.51056,V ugm-3,61.31788,V ugm-3
2017-11-19,15:00:00,34.97464,V ugm-3,57.82541,V ugm-3
2017-11-19,16:00:00,33.42798,V ugm-3,50.89035,V ugm-3
2017-11-19,17:00:00,9.72904,V ugm-3,23.64905,V ugm-3
2017-11-19,18:00:00,1.79613,V ugm-3,8.13248,V ugm-3
2017-11-19,19:00:00,3.49248,V ugm-3,4.14108,V ugm-3
2017-11-19,20:00:00,5.83742,V ugm-3,6.78538,V ugm-3
2017-11-19,21:00:00,13.02194,V ugm-3,19.25851,V ugm-3
2017-11-19,22:00:00,17.41248,V ugm-3,24.49722,V ugm-3
2017-11-19,23:00:00,14.6684,V ugm-3,26.09378,V ugm-3
2017-11-19,24:00:00,18.6099,V ugm-3,29.73593,V ugm-3
2017-11-20,01:00:00,23.34969,V ugm-3,28.40546,V ugm-3
2017-11-20,02:00:00,24.61363,V ugm-3,30.60073,V ugm-3
2017-11-20,03:00:00,32.48002,V ugm-3,37.12002,V ugm-3
2017-11-20,04:00:00,37.86841,V ugm-3,40.21336,V ugm-3
2017-11-20,05:00:00,40.16346,V ugm-3,43.55615,V ugm-3
2017-11-20,06:00:00,39.76432,V ugm-3,45.80132,V ugm-3
2017-11-20,07:00:00,32.48002,V ugm-3,44.40433,V ugm-3
2017-11-20,08:00:00,27.19141,V ugm-3,41.36088,V ugm-3
2017-11-20,09:00:00,28.38883,V ugm-3,38.5669,V ugm-3
2017-11-20,10:00:00,27.79012,V ugm-3,39.21551,V ugm-3
2017-11-20,11:00:00,28.33894,V ugm-3,41.61035,V ugm-3
2017-11-20,12:00:00,24.19786,V ugm-3,40.01379,V ugm-3
2017-11-20,13:00:00,29.33679,V ugm-3,33.77722,V ugm-3
2017-11-20,14:00:00,29.78582,V ugm-3,41.95959,V ugm-3
2017-11-20,15:00:00,24.74668,V ugm-3,43.50626,V ugm-3
2017-11-20,16:00:00,18.31055,V ugm-3,35.274,V ugm-3
2017-11-20,17:00:00,10.77678,V ugm-3,37.76862,V ugm-3
2017-11-20,18:00:00,15.51657,V ugm-3,34.87486,V ugm-3
2017-11-20,19:00:00,4.39054,V ugm-3,19.10883,V ugm-3
2017-11-20,20:00:00,9.62925,V ugm-3,23.59915,V ugm-3
2017-11-20,21:00:00,2.54452,V ugm-3,20.30625,V ugm-3
2017-11-20,22:00:00,7.3342,V ugm-3,31.73163,V ugm-3
2017-11-20,23:00:00,25.79442,V ugm-3,37.07013,V ugm-3
2017-11-20,24:00:00,26.74238,V ugm-3,37.61894,V ugm-3
2017-11-21,01:00:00,38.25092,V ugm-3,39.31529,V ugm-3
2017-11-21,02:00:00,41.97622,V ugm-3,39.98052,V ugm-3
2017-11-21,03:00:00,40.76217,V ugm-3,40.71228,V ugm-3
2017-11-21,04:00:00,45.80132,V ugm-3,42.70798,V ugm-3
2017-11-21,05:00:00,41.95959,V ugm-3,46.35013,V ugm-3
2017-11-21,06:00:00,34.07658,V ugm-3,46.49981,V ugm-3
2017-11-21,07:00:00,33.82712,V ugm-3,42.40863,V ugm-3
2017-11-21,08:00:00,31.73163,V ugm-3,37.61894,V ugm-3
2017-11-21,09:00:00,27.04174,V ugm-3,32.82927,V ugm-3
2017-11-21,10:00:00,28.33894,V ugm-3,34.52561,V ugm-3
2017-11-21,11:00:00,26.54281,V ugm-3,42.10927,V ugm-3
2017-11-21,12:00:00,27.14152,V ugm-3,44.90325,V ugm-3
2017-11-21,13:00:00,22.35184,V ugm-3,41.06153,V ugm-3
2017-11-21,14:00:00,16.71399,V ugm-3,39.21551,V ugm-3
2017-11-21,15:00:00,17.66195,V ugm-3,40.26325,V ugm-3
2017-11-21,16:00:00,17.61205,V ugm-3,39.01594,V ugm-3
2017-11-21,17:00:00,13.37119,V ugm-3,34.52561,V ugm-3
2017-11-21,18:00:00,18.85937,V ugm-3,35.12432,V ugm-3
2017-11-21,19:00:00,25.69464,V ugm-3,37.81852,V ugm-3
2017-11-21,20:00:00,33.62755,V ugm-3,40.96174,V ugm-3
2017-11-21,21:00:00,37.2697,V ugm-3,42.85766,V ugm-3
2017-11-21,22:00:00,37.2697,V ugm-3,42.80777,V ugm-3
2017-11-21,23:00:00,37.56905,V ugm-3,42.75787,V ugm-3
2017-11-21,24:00:00,36.92045,V ugm-3,43.00734,V ugm-3
2017-11-22,01:00:00,36.45479,V ugm-3,43.43974,V ugm-3
2017-11-22,02:00:00,44.57063,V ugm-3,45.63501,V ugm-3
2017-11-22,03:00:00,49.84261,V ugm-3,47.8968,V ugm-3
2017-11-22,04:00:00,53.68433,V ugm-3,51.28949,V ugm-3
2017-11-22,05:00:00,55.08132,V ugm-3,56.77767,V ugm-3
2017-11-22,06:00:00,54.13336,V ugm-3,61.46756,V ugm-3
2017-11-22,07:00:00,43.55615,V ugm-3,61.66713,V ugm-3
2017-11-22,08:00:00,44.10497,V ugm-3,62.26584,V ugm-3
2017-11-22,09:00:00,37.9183,V ugm-3,61.11831,V ugm-3
2017-11-22,10:00:00,44.45422,V ugm-3,62.06627,V ugm-3
2017-11-22,11:00:00,48.94454,V ugm-3,64.06197,V ugm-3
2017-11-22,12:00:00,47.49766,V ugm-3,62.96434,V ugm-3
2017-11-22,13:00:00,47.09852,V ugm-3,63.8624,V ugm-3
2017-11-22,14:00:00,42.40863,V ugm-3,63.56305,V ugm-3
2017-11-22,15:00:00,42.90755,V ugm-3,63.61294,V ugm-3
2017-11-22,16:00:00,47.49766,V ugm-3,63.11401,V ugm-3
2017-11-22,17:00:00,48.44562,V ugm-3,64.36132,V ugm-3
2017-11-22,18:00:00,52.98584,V ugm-3,66.5566,V ugm-3
2017-11-22,19:00:00,48.84476,V ugm-3,57.8753,V ugm-3
2017-11-22,20:00:00,53.08562,V ugm-3,58.87315,V ugm-3
2017-11-22,21:00:00,60.5196,V ugm-3,64.91014,V ugm-3
2017-11-22,22:00:00,65.05982,V ugm-3,68.5024,V ugm-3
2017-11-22,23:00:00,68.10326,V ugm-3,72.39402,V ugm-3
2017-11-22,24:00:00,76.83445,V ugm-3,75.53725,V ugm-3
2017-11-23,01:00:00,75.23789,V ugm-3,73.24219,V ugm-3
2017-11-23,02:00:00,68.7186,V ugm-3,68.51903,V ugm-3
2017-11-23,03:00:00,71.69552,V ugm-3,69.69982,V ugm-3
2017-11-23,04:00:00,70.99703,V ugm-3,67.8538,V ugm-3
2017-11-23,05:00:00,57.77552,V ugm-3,59.57165,V ugm-3
2017-11-23,06:00:00,44.05508,V ugm-3,56.22885,V ugm-3
2017-11-23,07:00:00,45.60175,V ugm-3,65.25939,V ugm-3
2017-11-23,08:00:00,38.51701,V ugm-3,58.77337,V ugm-3
2017-11-23,09:00:00,28.88776,V ugm-3,49.84261,V ugm-3
2017-11-23,10:00:00,31.08303,V ugm-3,45.2525,V ugm-3
2017-11-23,11:00:00,35.07443,V ugm-3,51.28949,V ugm-3
2017-11-23,12:00:00,46.89895,V ugm-3,56.37853,V ugm-3
2017-11-23,13:00:00,49.99229,V ugm-3,60.71917,V ugm-3
2017-11-23,14:00:00,49.09422,V ugm-3,60.17036,V ugm-3
2017-11-23,15:00:00,36.37163,V ugm-3,61.41767,V ugm-3
2017-11-23,16:00:00,38.41723,V ugm-3,60.96864,V ugm-3
2017-11-23,17:00:00,27.44088,V ugm-3,48.34583,V ugm-3
2017-11-23,18:00:00,14.26926,V ugm-3,21.60345,V ugm-3
2017-11-23,19:00:00,5.53807,V ugm-3,10.6271,V ugm-3
2017-11-23,20:00:00,8.6314,V ugm-3,24.24776,V ugm-3
2017-11-23,21:00:00,10.77678,V ugm-3,18.80947,V ugm-3
2017-11-23,22:00:00,6.88517,V ugm-3,10.47743,V ugm-3
2017-11-23,23:00:00,2.99355,V ugm-3,19.20861,V ugm-3
2017-11-23,24:00:00,6.23656,V ugm-3,26.84217,V ugm-3
2017-11-24,01:00:00,19.35829,V ugm-3,20.35614,V ugm-3
2017-11-24,02:00:00,32.52991,V ugm-3,24.74668,V ugm-3
2017-11-24,03:00:00,27.39098,V ugm-3,34.77507,V ugm-3
2017-11-24,04:00:00,24.24776,V ugm-3,38.86626,V ugm-3
2017-11-24,05:00:00,16.86367,V ugm-3,35.52346,V ugm-3
2017-11-24,06:00:00,7.23441,V ugm-3,35.32389,V ugm-3
2017-11-24,07:00:00,6.03699,V ugm-3,22.20216,V ugm-3
2017-11-24,08:00:00,1.69635,V ugm-3,2.29506,V ugm-3
2017-11-24,09:00:00,1.49678,V ugm-3,3.19312,V ugm-3
2017-11-24,10:00:00,5.68775,V ugm-3,11.12603,V ugm-3
2017-11-24,11:00:00,13.92001,V ugm-3,36.37163,V ugm-3
2017-11-24,12:00:00,17.76173,V ugm-3,42.95744,V ugm-3
2017-11-24,13:00:00,20.90496,V ugm-3,45.2525,V ugm-3
2017-11-24,14:00:00,23.99829,V ugm-3,43.55615,V ugm-3
2017-11-24,15:00:00,17.36259,V ugm-3,46.89895,V ugm-3
2017-11-24,16:00:00,10.52732,V ugm-3,26.04389,V ugm-3
2017-11-24,17:00:00,2.44473,V ugm-3,7.73334,V ugm-3
2017-11-24,18:00:00,1.64645,V ugm-3,3.74194,V ugm-3
2017-11-24,19:00:00,0.79828,V ugm-3,3.24301,V ugm-3
2017-11-24,20:00:00,1.39699,V ugm-3,2.19527,V ugm-3
2017-11-24,21:00:00,1.44688,V ugm-3,5.68775,V ugm-3
2017-11-24,22:00:00,10.42753,V ugm-3,15.36689,V ugm-3
2017-11-24,23:00:00,17.26281,V ugm-3,39.96389,V ugm-3
2017-11-24,24:00:00,17.16302,V ugm-3,36.97034,V ugm-3
2017-11-25,01:00:00,30.46769,V ugm-3,35.58998,V ugm-3
2017-11-25,02:00:00,26.54281,V ugm-3,40.04705,V ugm-3
2017-11-25,03:00:00,21.9527,V ugm-3,40.36303,V ugm-3
2017-11-25,04:00:00,22.6013,V ugm-3,40.96174,V ugm-3
2017-11-25,05:00:00,22.85077,V ugm-3,40.71228,V ugm-3
2017-11-25,06:00:00,20.75528,V ugm-3,34.32604,V ugm-3
2017-11-25,07:00:00,28.78797,V ugm-3,33.77722,V ugm-3
2017-11-25,08:00:00,27.79012,V ugm-3,33.32819,V ugm-3
2017-11-25,09:00:00,16.56431,V ugm-3,30.38453,V ugm-3
2017-11-25,10:00:00,21.50367,V ugm-3,27.84002,V ugm-3
2017-11-25,11:00:00,30.68389,V ugm-3,36.5712,V ugm-3
2017-11-25,12:00:00,35.67314,V ugm-3,47.54755,V ugm-3
2017-11-25,13:00:00,43.05723,V ugm-3,57.37638,V ugm-3
2017-11-25,14:00:00,34.97464,V ugm-3,54.73207,V ugm-3
2017-11-25,15:00:00,31.33249,V ugm-3,49.44347,V ugm-3
2017-11-25,16:00:00,23.84862,V ugm-3,46.00089,V ugm-3
2017-11-25,17:00:00,22.50152,V ugm-3,43.55615,V ugm-3
2017-11-25,18:00:00,17.9613,V ugm-3,43.80562,V ugm-3
2017-11-25,19:00:00,18.90926,V ugm-3,36.82067,V ugm-3
2017-11-25,20:00:00,21.3041,V ugm-3,41.56045,V ugm-3
2017-11-25,21:00:00,23.34969,V ugm-3,48.94454,V ugm-3
2017-11-25,22:00:00,25.49507,V ugm-3,50.29164,V ugm-3
2017-11-25,23:00:00,34.32604,V ugm-3,55.08132,V ugm-3
2017-11-25,24:00:00,30.83357,V ugm-3,54.38283,V ugm-3
2017-11-26,01:00:00,30.93335,V ugm-3,54.34956,V ugm-3
2017-11-26,02:00:00,33.86038,V ugm-3,54.7487,V ugm-3
2017-11-26,03:00:00,33.2783,V ugm-3,56.87745,V ugm-3
2017-11-26,04:00:00,40.71228,V ugm-3,58.07487,V ugm-3
2017-11-26,05:00:00,38.21766,V ugm-3,57.62584,V ugm-3
2017-11-26,06:00:00,43.40648,V ugm-3,60.07057,V ugm-3
2017-11-26,07:00:00,43.10712,V ugm-3,57.72562,V ugm-3
2017-11-26,08:00:00,33.17851,V ugm-3,50.99014,V ugm-3
2017-11-26,09:00:00,38.06798,V ugm-3,53.33508,V ugm-3
2017-11-26,10:00:00,33.87701,V ugm-3,57.82541,V ugm-3
2017-11-26,11:00:00,40.66239,V ugm-3,59.92089,V ugm-3
2017-11-26,12:00:00,46.99874,V ugm-3,60.32003,V ugm-3
2017-11-26,13:00:00,46.64949,V ugm-3,63.16391,V ugm-3
2017-11-26,14:00:00,48.5953,V ugm-3,63.41337,V ugm-3
2017-11-26,15:00:00,41.85981,V ugm-3,57.02713,V ugm-3
2017-11-26,16:00:00,38.21766,V ugm-3,45.65164,V ugm-3
2017-11-26,17:00:00,32.23056,V ugm-3,43.20691,V ugm-3
2017-11-26,18:00:00,22.85077,V ugm-3,31.9312,V ugm-3
2017-11-26,19:00:00,14.06969,V ugm-3,31.63185,V ugm-3
2017-11-26,20:00:00,20.25636,V ugm-3,31.18281,V ugm-3
2017-11-26,21:00:00,25.14582,V ugm-3,43.10712,V ugm-3
2017-11-26,22:00:00,42.20906,V ugm-3,47.84691,V ugm-3
2017-11-26,23:00:00,35.42368,V ugm-3,48.94454,V ugm-3
2017-11-26,24:00:00,36.97034,V ugm-3,49.94239,V ugm-3
2017-11-27,01:00:00,47.09852,V ugm-3,50.02555,V ugm-3
2017-11-27,02:00:00,45.70153,V ugm-3,49.42684,V ugm-3
2017-11-27,03:00:00,58.02498,V ugm-3,50.24175,V ugm-3
2017-11-27,04:00:00,59.27229,V ugm-3,54.08347,V ugm-3
2017-11-27,05:00:00,54.48261,V ugm-3,55.97939,V ugm-3
2017-11-27,06:00:00,44.00519,V ugm-3,61.71702,V ugm-3
2017-11-27,07:00:00,46.49981,V ugm-3,68.60219,V ugm-3
2017-11-27,08:00:00,37.56905,V ugm-3,59.12261,V ugm-3
2017-11-27,09:00:00,34.87486,V ugm-3,58.12476,V ugm-3
2017-11-27,10:00:00,36.17206,V ugm-3,54.23315,V ugm-3
2017-11-27,11:00:00,43.05723,V ugm-3,59.32218,V ugm-3
2017-11-27,12:00:00,42.05938,V ugm-3,61.51745,V ugm-3
2017-11-27,13:00:00,35.22411,V ugm-3,57.97509,V ugm-3
2017-11-27,14:00:00,24.84647,V ugm-3,53.58455,V ugm-3
2017-11-27,15:00:00,30.43443,V ugm-3,61.01853,V ugm-3
2017-11-27,16:00:00,33.82712,V ugm-3,59.47186,V ugm-3
2017-11-27,17:00:00,35.47357,V ugm-3,61.01853,V ugm-3
2017-11-27,18:00:00,20.70539,V ugm-3,48.79487,V ugm-3
2017-11-27,19:00:00,11.47528,V ugm-3,30.78367,V ugm-3
2017-11-27,20:00:00,19.60775,V ugm-3,35.97249,V ugm-3
2017-11-27,21:00:00,25.54496,V ugm-3,44.85336,V ugm-3
2017-11-27,22:00:00,35.87271,V ugm-3,45.75142,V ugm-3
2017-11-27,23:00:00,36.87056,V ugm-3,42.05938,V ugm-3
2017-11-27,24:00:00,38.6168,V ugm-3,44.554,V ugm-3
2017-11-28,01:00:00,25.87758,V ugm-3,44.03845,V ugm-3
2017-11-28,02:00:00,34.12647,V ugm-3,40.24662,V ugm-3
2017-11-28,03:00:00,47.39788,V ugm-3,35.77292,V ugm-3
2017-11-28,04:00:00,44.65379,V ugm-3,45.70153,V ugm-3
2017-11-28,05:00:00,38.5669,V ugm-3,55.77982,V ugm-3
2017-11-28,06:00:00,28.83787,V ugm-3,46.64949,V ugm-3
2017-11-28,07:00:00,19.60775,V ugm-3,34.47572,V ugm-3
2017-11-28,08:00:00,6.08689,V ugm-3,18.06108,V ugm-3
2017-11-28,09:00:00,7.83312,V ugm-3,15.46668,V ugm-3
2017-11-28,10:00:00,9.13033,V ugm-3,35.57335,V ugm-3
2017-11-28,11:00:00,20.10668,V ugm-3,40.41293,V ugm-3
2017-11-28,12:00:00,26.14367,V ugm-3,49.8925,V ugm-3
2017-11-28,13:00:00,29.68604,V ugm-3,49.14411,V ugm-3
2017-11-28,14:00:00,27.39098,V ugm-3,44.10497,V ugm-3
2017-11-28,15:00:00,18.75958,V ugm-3,37.07013,V ugm-3
2017-11-28,16:00:00,16.51442,V ugm-3,28.23916,V ugm-3
2017-11-28,17:00:00,9.67915,V ugm-3,16.01549,V ugm-3
2017-11-28,18:00:00,5.9871,V ugm-3,11.82452,V ugm-3
2017-11-28,19:00:00,7.08474,V ugm-3,10.677,V ugm-3
2017-11-28,20:00:00,8.83097,V ugm-3,13.3213,V ugm-3
2017-11-28,21:00:00,14.81807,V ugm-3,17.91141,V ugm-3
2017-11-28,22:00:00,16.96345,V ugm-3,21.75313,V ugm-3
2017-11-28,23:00:00,19.05894,V ugm-3,23.00044,V ugm-3
2017-11-28,24:00:00,23.05034,V ugm-3,24.74668,V ugm-3
2017-11-29,01:00:00,28.40546,V ugm-3,30.73378,V ugm-3
2017-11-29,02:00:00,39.31529,V ugm-3,38.65006,V ugm-3
2017-11-29,03:00:00,48.14626,V ugm-3,49.34368,V ugm-3
2017-11-29,04:00:00,47.34798,V ugm-3,50.29164,V ugm-3
2017-11-29,05:00:00,43.95529,V ugm-3,49.49336,V ugm-3
2017-11-29,06:00:00,35.22411,V ugm-3,47.49766,V ugm-3
2017-11-29,07:00:00,33.77722,V ugm-3,46.00089,V ugm-3
2017-11-29,08:00:00,25.04604,V ugm-3,39.51486,V ugm-3
2017-11-29,09:00:00,19.70754,V ugm-3,33.97679,V ugm-3
2017-11-29,10:00:00,23.59915,V ugm-3,38.81636,V ugm-3
2017-11-29,11:00:00,29.53636,V ugm-3,43.20691,V ugm-3
2017-11-29,12:00:00,31.68174,V ugm-3,43.45637,V ugm-3
2017-11-29,13:00:00,24.94625,V ugm-3,42.25895,V ugm-3
2017-11-29,14:00:00,21.60345,V ugm-3,39.71443,V ugm-3
2017-11-29,15:00:00,17.86152,V ugm-3,33.42798,V ugm-3
2017-11-29,16:00:00,15.16732,V ugm-3,26.09378,V ugm-3
2017-11-29,17:00:00,8.6314,V ugm-3,17.16302,V ugm-3
2017-11-29,18:00:00,8.98065,V ugm-3,18.70969,V ugm-3
2017-11-29,19:00:00,10.27786,V ugm-3,19.35829,V ugm-3
2017-11-29,20:00:00,10.97635,V ugm-3,18.90926,V ugm-3
2017-11-29,21:00:00,12.6228,V ugm-3,22.6013,V ugm-3
2017-11-29,22:00:00,4.88946,V ugm-3,15.11743,V ugm-3
2017-11-29,23:00:00,10.42753,V ugm-3,8.88087,V ugm-3
2017-11-29,24:00:00,14.46883,V ugm-3,24.24776,V ugm-3
2017-11-30,01:00:00,23.0836,V ugm-3,32.796,V ugm-3
2017-11-30,02:00:00,25.34539,V ugm-3,31.46554,V ugm-3
2017-11-30,03:00:00,30.634,V ugm-3,38.6168,V ugm-3
2017-11-30,04:00:00,40.81206,V ugm-3,47.09852,V ugm-3
2017-11-30,05:00:00,33.42798,V ugm-3,46.25035,V ugm-3
2017-11-30,06:00:00,24.79657,V ugm-3,42.95744,V ugm-3
2017-11-30,07:00:00,18.06108,V ugm-3,36.02239,V ugm-3
2017-11-30,08:00:00,10.47743,V ugm-3,25.44518,V ugm-3
2017-11-30,09:00:00,11.87442,V ugm-3,22.85077,V ugm-3
2017-11-30,10:00:00,17.66195,V ugm-3,30.88346,V ugm-3
2017-11-30,11:00:00,33.22841,V ugm-3,45.35228,V ugm-3
2017-11-30,12:00:00,35.07443,V ugm-3,53.38498,V ugm-3
2017-11-30,13:00:00,35.32389,V ugm-3,53.08562,V ugm-3
2017-11-30,14:00:00,38.51701,V ugm-3,56.17896,V ugm-3
2017-11-30,15:00:00,36.62109,V ugm-3,54.5824,V ugm-3
2017-11-30,16:00:00,24.04819,V ugm-3,46.99874,V ugm-3
2017-11-30,17:00:00,17.76173,V ugm-3,36.12217,V ugm-3
2017-11-30,18:00:00,22.05249,V ugm-3,35.67314,V ugm-3
2017-11-30,19:00:00,28.43873,V ugm-3,39.31529,V ugm-3
2017-11-30,20:00:00,33.32819,V ugm-3,41.11142,V ugm-3
2017-11-30,21:00:00,34.62539,V ugm-3,41.41078,V ugm-3
2017-11-30,22:00:00,38.01809,V ugm-3,44.10497,V ugm-3
2017-11-30,23:00:00,41.61035,V ugm-3,45.45207,V ugm-3
2017-11-30,24:00:00,44.90325,V ugm-3,48.14626,V ugm-3
2017-12-01,01:00:00,46.63286,V ugm-3,50.42469,V ugm-3
2017-12-01,02:00:00,52.61996,V ugm-3,54.41609,V ugm-3
2017-12-01,03:00:00,54.28304,V ugm-3,52.93594,V ugm-3
2017-12-01,04:00:00,52.93594,V ugm-3,50.74067,V ugm-3
2017-12-01,05:00:00,44.85336,V ugm-3,52.03788,V ugm-3
2017-12-01,06:00:00,30.98324,V ugm-3,39.71443,V ugm-3
2017-12-01,07:00:00,17.81162,V ugm-3,31.03314,V ugm-3
2017-12-01,08:00:00,10.22796,V ugm-3,17.36259,V ugm-3
2017-12-01,09:00:00,6.08689,V ugm-3,11.3256,V ugm-3
2017-12-01,10:00:00,9.72904,V ugm-3,18.06108,V ugm-3
2017-12-01,11:00:00,13.3213,V ugm-3,23.24991,V ugm-3
2017-12-01,12:00:00,18.26066,V ugm-3,28.18926,V ugm-3
