Hourly measurement data supplied by UK-air on 14/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow High Street",,"Glasgow Townhead",
Latitude,,55.860936,,55.865782,,
Longitude,,-4.238214,,-4.243631,,
Site Type,,Urban Traffic,,Urban Background,,
Zone,,Central Scotland,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,"Glasgow",,
Date,Time,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2018-02-27,04:00:00,6.2,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-02-27,05:00:00,4.1,V ugm-3 (TEOM FDMS),0.8,V ugm-3 (TEOM FDMS)
2018-02-27,06:00:00,3,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS)
2018-02-27,07:00:00,6,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-02-27,08:00:00,7.9,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-02-27,09:00:00,-0.5,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-02-27,10:00:00,3.9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2018-02-27,11:00:00,1.7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2018-02-27,12:00:00,3.3,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS)
2018-02-27,13:00:00,2,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-02-27,14:00:00,4.2,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-02-27,15:00:00,-0.3,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS)
2018-02-27,16:00:00,2.8,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-02-27,17:00:00,-0.5,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS)
2018-02-27,18:00:00,6.4,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS)
2018-02-27,19:00:00,-0.1,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS)
2018-02-27,20:00:00,4.6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2018-02-27,21:00:00,-0.4,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-02-27,22:00:00,2.9,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS)
2018-02-27,23:00:00,4.9,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS)
2018-02-27,24:00:00,5.5,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-02-28,01:00:00,1.1,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-02-28,02:00:00,0.3,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-02-28,03:00:00,4,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-02-28,04:00:00,-1,V ugm-3 (TEOM FDMS),0.4,V ugm-3 (TEOM FDMS)
2018-02-28,05:00:00,-0.6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2018-02-28,06:00:00,4.4,V ugm-3 (TEOM FDMS),0.4,V ugm-3 (TEOM FDMS)
2018-02-28,07:00:00,5.1,V ugm-3 (TEOM FDMS),1.4,V ugm-3 (TEOM FDMS)
2018-02-28,08:00:00,4.4,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-02-28,09:00:00,5.6,V ugm-3 (TEOM FDMS),1.1,V ugm-3 (TEOM FDMS)
2018-02-28,10:00:00,8.6,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-02-28,11:00:00,2.9,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-02-28,12:00:00,2.9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-02-28,13:00:00,3.4,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS)
2018-02-28,14:00:00,5.6,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-02-28,15:00:00,-0.3,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS)
2018-02-28,16:00:00,4.1,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS)
2018-02-28,17:00:00,-0.3,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-02-28,18:00:00,3.4,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS)
2018-02-28,19:00:00,0.6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2018-02-28,20:00:00,4.3,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS)
2018-02-28,21:00:00,3.2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-02-28,22:00:00,-3,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-02-28,23:00:00,3.6,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-02-28,24:00:00,3.1,V ugm-3 (TEOM FDMS),1.2,V ugm-3 (TEOM FDMS)
2018-03-01,01:00:00,4.4,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-03-01,02:00:00,1.7,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS)
2018-03-01,03:00:00,5.2,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-03-01,04:00:00,1,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-03-01,05:00:00,-0.3,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-03-01,06:00:00,No data,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS)
2018-03-01,07:00:00,0.2,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS)
2018-03-01,08:00:00,4,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS)
2018-03-01,09:00:00,5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2018-03-01,10:00:00,4,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS)
2018-03-01,11:00:00,4.2,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-03-01,12:00:00,10.9,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS)
2018-03-01,13:00:00,3.9,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS)
2018-03-01,14:00:00,1.6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2018-03-01,15:00:00,4.3,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS)
2018-03-01,16:00:00,1.3,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-03-01,17:00:00,1.9,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS)
2018-03-01,18:00:00,9.6,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS)
2018-03-01,19:00:00,5.8,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-03-01,20:00:00,3.9,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-03-01,21:00:00,8.6,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-03-01,22:00:00,4.6,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS)
2018-03-01,23:00:00,8,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-03-01,24:00:00,3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2018-03-02,01:00:00,6.1,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS)
2018-03-02,02:00:00,5.6,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS)
2018-03-02,03:00:00,4.9,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-03-02,04:00:00,2.6,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-03-02,05:00:00,0,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS)
2018-03-02,06:00:00,4.9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2018-03-02,07:00:00,7.1,V ugm-3 (TEOM FDMS),8.4,V ugm-3 (TEOM FDMS)
2018-03-02,08:00:00,6.1,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-03-02,09:00:00,2.1,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-03-02,10:00:00,9.3,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS)
2018-03-02,11:00:00,6.5,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS)
2018-03-02,12:00:00,4.9,V ugm-3 (TEOM FDMS),8.9,V ugm-3 (TEOM FDMS)
2018-03-02,13:00:00,9,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-03-02,14:00:00,7.8,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS)
2018-03-02,15:00:00,5.5,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS)
2018-03-02,16:00:00,3.9,V ugm-3 (TEOM FDMS),8.9,V ugm-3 (TEOM FDMS)
2018-03-02,17:00:00,5.1,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-03-02,18:00:00,6.7,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS)
2018-03-02,19:00:00,3.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-03-02,20:00:00,4.4,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS)
2018-03-02,21:00:00,4.2,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS)
2018-03-02,22:00:00,2.1,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-03-02,23:00:00,3.2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2018-03-02,24:00:00,2.9,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS)
2018-03-03,01:00:00,1.6,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-03-03,02:00:00,5.9,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS)
2018-03-03,03:00:00,4.5,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS)
2018-03-03,04:00:00,5.9,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-03-03,05:00:00,3.6,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS)
2018-03-03,06:00:00,4.7,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
2018-03-03,07:00:00,2.6,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS)
2018-03-03,08:00:00,1.3,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS)
2018-03-03,09:00:00,1.2,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-03-03,10:00:00,6.6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2018-03-03,11:00:00,8.7,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS)
2018-03-03,12:00:00,7.1,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2018-03-03,13:00:00,13.4,V ugm-3 (TEOM FDMS),11.4,V ugm-3 (TEOM FDMS)
2018-03-03,14:00:00,9.7,V ugm-3 (TEOM FDMS),14.1,V ugm-3 (TEOM FDMS)
2018-03-03,15:00:00,20.6,V ugm-3 (TEOM FDMS),15.6,V ugm-3 (TEOM FDMS)
2018-03-03,16:00:00,21.9,V ugm-3 (TEOM FDMS),18.8,V ugm-3 (TEOM FDMS)
2018-03-03,17:00:00,19.3,V ugm-3 (TEOM FDMS),20.1,V ugm-3 (TEOM FDMS)
2018-03-03,18:00:00,20.8,V ugm-3 (TEOM FDMS),22.2,V ugm-3 (TEOM FDMS)
2018-03-03,19:00:00,24.4,V ugm-3 (TEOM FDMS),25.6,V ugm-3 (TEOM FDMS)
2018-03-03,20:00:00,25,V ugm-3 (TEOM FDMS),22.9,V ugm-3 (TEOM FDMS)
2018-03-03,21:00:00,21.8,V ugm-3 (TEOM FDMS),24.3,V ugm-3 (TEOM FDMS)
2018-03-03,22:00:00,23.6,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS)
2018-03-03,23:00:00,22.2,V ugm-3 (TEOM FDMS),23.5,V ugm-3 (TEOM FDMS)
2018-03-03,24:00:00,21.8,V ugm-3 (TEOM FDMS),23.8,V ugm-3 (TEOM FDMS)
2018-03-04,01:00:00,22,V ugm-3 (TEOM FDMS),21.4,V ugm-3 (TEOM FDMS)
2018-03-04,02:00:00,20,V ugm-3 (TEOM FDMS),20.6,V ugm-3 (TEOM FDMS)
2018-03-04,03:00:00,21.2,V ugm-3 (TEOM FDMS),19.1,V ugm-3 (TEOM FDMS)
2018-03-04,04:00:00,17,V ugm-3 (TEOM FDMS),18.5,V ugm-3 (TEOM FDMS)
2018-03-04,05:00:00,20.4,V ugm-3 (TEOM FDMS),19.4,V ugm-3 (TEOM FDMS)
2018-03-04,06:00:00,22.9,V ugm-3 (TEOM FDMS),20.6,V ugm-3 (TEOM FDMS)
2018-03-04,07:00:00,20.7,V ugm-3 (TEOM FDMS),22.6,V ugm-3 (TEOM FDMS)
2018-03-04,08:00:00,23,V ugm-3 (TEOM FDMS),25.8,V ugm-3 (TEOM FDMS)
2018-03-04,09:00:00,27.8,V ugm-3 (TEOM FDMS),29.9,V ugm-3 (TEOM FDMS)
2018-03-04,10:00:00,30.8,V ugm-3 (TEOM FDMS),32.8,V ugm-3 (TEOM FDMS)
2018-03-04,11:00:00,36.3,V ugm-3 (TEOM FDMS),35.7,V ugm-3 (TEOM FDMS)
2018-03-04,12:00:00,33.5,V ugm-3 (TEOM FDMS),34.4,V ugm-3 (TEOM FDMS)
2018-03-04,13:00:00,26.8,V ugm-3 (TEOM FDMS),29.5,V ugm-3 (TEOM FDMS)
2018-03-04,14:00:00,26.4,V ugm-3 (TEOM FDMS),26.8,V ugm-3 (TEOM FDMS)
2018-03-04,15:00:00,26,V ugm-3 (TEOM FDMS),27.7,V ugm-3 (TEOM FDMS)
2018-03-04,16:00:00,20,V ugm-3 (TEOM FDMS),20.5,V ugm-3 (TEOM FDMS)
2018-03-04,17:00:00,19.3,V ugm-3 (TEOM FDMS),23.9,V ugm-3 (TEOM FDMS)
2018-03-04,18:00:00,24.6,V ugm-3 (TEOM FDMS),25.8,V ugm-3 (TEOM FDMS)
2018-03-04,19:00:00,21.3,V ugm-3 (TEOM FDMS),22.3,V ugm-3 (TEOM FDMS)
2018-03-04,20:00:00,14.1,V ugm-3 (TEOM FDMS),15.7,V ugm-3 (TEOM FDMS)
2018-03-04,21:00:00,16.6,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS)
2018-03-04,22:00:00,14.8,V ugm-3 (TEOM FDMS),17.2,V ugm-3 (TEOM FDMS)
2018-03-04,23:00:00,20.9,V ugm-3 (TEOM FDMS),19.2,V ugm-3 (TEOM FDMS)
2018-03-04,24:00:00,27.7,V ugm-3 (TEOM FDMS),24.5,V ugm-3 (TEOM FDMS)
2018-03-05,01:00:00,26.7,V ugm-3 (TEOM FDMS),21.9,V ugm-3 (TEOM FDMS)
2018-03-05,02:00:00,20.9,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS)
2018-03-05,03:00:00,12.7,V ugm-3 (TEOM FDMS),15.5,V ugm-3 (TEOM FDMS)
2018-03-05,04:00:00,15.4,V ugm-3 (TEOM FDMS),12.9,V ugm-3 (TEOM FDMS)
2018-03-05,05:00:00,14.2,V ugm-3 (TEOM FDMS),17.5,V ugm-3 (TEOM FDMS)
2018-03-05,06:00:00,13.1,V ugm-3 (TEOM FDMS),15.9,V ugm-3 (TEOM FDMS)
2018-03-05,07:00:00,13.4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2018-03-05,08:00:00,15.4,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS)
2018-03-05,09:00:00,16.3,V ugm-3 (TEOM FDMS),14.2,V ugm-3 (TEOM FDMS)
2018-03-05,10:00:00,16.7,V ugm-3 (TEOM FDMS),16.2,V ugm-3 (TEOM FDMS)
2018-03-05,11:00:00,11.9,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS)
2018-03-05,12:00:00,4.5,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS)
2018-03-05,13:00:00,5,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS)
2018-03-05,14:00:00,7.5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2018-03-05,15:00:00,10.1,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS)
2018-03-05,16:00:00,9.8,V ugm-3 (TEOM FDMS),9.8,V ugm-3 (TEOM FDMS)
2018-03-05,17:00:00,14.9,V ugm-3 (TEOM FDMS),15.8,V ugm-3 (TEOM FDMS)
2018-03-05,18:00:00,10,V ugm-3 (TEOM FDMS),14.7,V ugm-3 (TEOM FDMS)
2018-03-05,19:00:00,16.4,V ugm-3 (TEOM FDMS),17.7,V ugm-3 (TEOM FDMS)
2018-03-05,20:00:00,17.1,V ugm-3 (TEOM FDMS),19.1,V ugm-3 (TEOM FDMS)
2018-03-05,21:00:00,19.6,V ugm-3 (TEOM FDMS),19.3,V ugm-3 (TEOM FDMS)
2018-03-05,22:00:00,15.5,V ugm-3 (TEOM FDMS),17.7,V ugm-3 (TEOM FDMS)
2018-03-05,23:00:00,12.8,V ugm-3 (TEOM FDMS),16.1,V ugm-3 (TEOM FDMS)
2018-03-05,24:00:00,9.7,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS)
2018-03-06,01:00:00,5.1,V ugm-3 (TEOM FDMS),7.9,V ugm-3 (TEOM FDMS)
2018-03-06,02:00:00,9.9,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS)
2018-03-06,03:00:00,14,V ugm-3 (TEOM FDMS),14.1,V ugm-3 (TEOM FDMS)
2018-03-06,04:00:00,14.6,V ugm-3 (TEOM FDMS),16.3,V ugm-3 (TEOM FDMS)
2018-03-06,05:00:00,15.1,V ugm-3 (TEOM FDMS),13.4,V ugm-3 (TEOM FDMS)
2018-03-06,06:00:00,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,07:00:00,7.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,08:00:00,12.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,09:00:00,4.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,10:00:00,2.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,11:00:00,4.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,12:00:00,3.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,13:00:00,1.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,14:00:00,2.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,15:00:00,3.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,16:00:00,4.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,17:00:00,7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,18:00:00,9.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,19:00:00,12.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,20:00:00,14.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,21:00:00,18.3,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,22:00:00,18.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,23:00:00,17.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-06,24:00:00,16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,01:00:00,16.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,02:00:00,13.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,03:00:00,12.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,04:00:00,13.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,05:00:00,12.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,06:00:00,13.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,07:00:00,12.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,08:00:00,16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,09:00:00,9.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,10:00:00,10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,11:00:00,7.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,12:00:00,8.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,13:00:00,4.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,14:00:00,5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,15:00:00,3.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,16:00:00,4.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,17:00:00,2.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,18:00:00,2.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,19:00:00,3.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,20:00:00,4.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,21:00:00,6.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,22:00:00,4.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,23:00:00,4.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-07,24:00:00,6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,01:00:00,7.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,02:00:00,7.9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,03:00:00,5.7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,04:00:00,1.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,05:00:00,3.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,06:00:00,6.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,07:00:00,5.1,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,08:00:00,7.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,09:00:00,7.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,10:00:00,8.8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,11:00:00,6.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,12:00:00,5.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,13:00:00,8.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,14:00:00,11.4,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,15:00:00,6.5,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,16:00:00,6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-08,17:00:00,8.1,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS)
2018-03-08,18:00:00,10.4,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS)
2018-03-08,19:00:00,8.1,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS)
2018-03-08,20:00:00,0.7,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS)
2018-03-08,21:00:00,2.9,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS)
2018-03-08,22:00:00,2.6,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS)
2018-03-08,23:00:00,5.5,V ugm-3 (TEOM FDMS),-0.6,V ugm-3 (TEOM FDMS)
2018-03-08,24:00:00,3.9,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS)
2018-03-09,01:00:00,5.2,V ugm-3 (TEOM FDMS),0.7,V ugm-3 (TEOM FDMS)
2018-03-09,02:00:00,1.4,V ugm-3 (TEOM FDMS),0.9,V ugm-3 (TEOM FDMS)
2018-03-09,03:00:00,5.8,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS)
2018-03-09,04:00:00,3.9,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS)
2018-03-09,05:00:00,2.6,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS)
2018-03-09,06:00:00,6.2,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS)
2018-03-09,07:00:00,6.2,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2018-03-09,08:00:00,3.5,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS)
2018-03-09,09:00:00,3.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS)
2018-03-09,10:00:00,7.6,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS)
