The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 18/08/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Townhead",
Latitude,,55.865782,,
Longitude,,-4.243631,,
Site Type,,Urban Background,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Ozone",Status
2018-02-27,08:00:00,37.81852,V ugm-3
2018-02-27,09:00:00,46.94884,V ugm-3
2018-02-27,10:00:00,43.95529,V ugm-3
2018-02-27,11:00:00,51.04003,V ugm-3
2018-02-27,12:00:00,58.12476,V ugm-3
2018-02-27,13:00:00,67.75402,V ugm-3
2018-02-27,14:00:00,64.91014,V ugm-3
2018-02-27,15:00:00,58.82326,V ugm-3
2018-02-27,16:00:00,63.8624,V ugm-3
2018-02-27,17:00:00,60.81896,V ugm-3
2018-02-27,18:00:00,56.12906,V ugm-3
2018-02-27,19:00:00,58.32433,V ugm-3
2018-02-27,20:00:00,67.10541,V ugm-3
2018-02-27,21:00:00,67.25509,V ugm-3
2018-02-27,22:00:00,70.69767,V ugm-3
2018-02-27,23:00:00,72.34413,V ugm-3
2018-02-27,24:00:00,73.09251,V ugm-3
2018-02-28,01:00:00,76.50183,V ugm-3
2018-02-28,02:00:00,69.78298,V ugm-3
2018-02-28,03:00:00,70.29853,V ugm-3
2018-02-28,04:00:00,67.80391,V ugm-3
2018-02-28,05:00:00,65.50885,V ugm-3
2018-02-28,06:00:00,65.40907,V ugm-3
2018-02-28,07:00:00,59.37208,V ugm-3
2018-02-28,08:00:00,60.46971,V ugm-3
2018-02-28,09:00:00,56.62799,V ugm-3
2018-02-28,10:00:00,60.22025,V ugm-3
2018-02-28,11:00:00,63.26369,V ugm-3
2018-02-28,12:00:00,64.36132,V ugm-3
2018-02-28,13:00:00,65.40907,V ugm-3
2018-02-28,14:00:00,62.76477,V ugm-3
2018-02-28,15:00:00,64.5609,V ugm-3
2018-02-28,16:00:00,63.11401,V ugm-3
2018-02-28,17:00:00,67.45466,V ugm-3
2018-02-28,18:00:00,70.24864,V ugm-3
2018-02-28,19:00:00,65.35917,V ugm-3
2018-02-28,20:00:00,67.40477,V ugm-3
2018-02-28,21:00:00,66.45681,V ugm-3
2018-02-28,22:00:00,71.8452,V ugm-3
2018-02-28,23:00:00,71.49595,V ugm-3
2018-02-28,24:00:00,71.14671,V ugm-3
2018-03-01,01:00:00,69.98255,V ugm-3
2018-03-01,02:00:00,71.11344,V ugm-3
2018-03-01,03:00:00,68.80176,V ugm-3
2018-03-01,04:00:00,73.34198,V ugm-3
2018-03-01,05:00:00,76.63488,V ugm-3
2018-03-01,06:00:00,75.98628,V ugm-3
2018-03-01,07:00:00,74.63918,V ugm-3
2018-03-01,08:00:00,71.24649,V ugm-3
2018-03-01,09:00:00,72.04477,V ugm-3
2018-03-01,10:00:00,71.34628,V ugm-3
2018-03-01,11:00:00,71.59574,V ugm-3
2018-03-01,12:00:00,73.74111,V ugm-3
2018-03-01,13:00:00,76.03617,V ugm-3
2018-03-01,14:00:00,74.73896,V ugm-3
2018-03-01,15:00:00,74.88864,V ugm-3
2018-03-01,16:00:00,76.73467,V ugm-3
2018-03-01,17:00:00,75.33768,V ugm-3
2018-03-01,18:00:00,74.58929,V ugm-3
2018-03-01,19:00:00,77.03402,V ugm-3
2018-03-01,20:00:00,77.43316,V ugm-3
2018-03-01,21:00:00,79.77811,V ugm-3
2018-03-01,22:00:00,79.97768,V ugm-3
2018-03-01,23:00:00,80.87574,V ugm-3
2018-03-01,24:00:00,81.32478,V ugm-3
2018-03-02,01:00:00,80.82585,V ugm-3
2018-03-02,02:00:00,78.83015,V ugm-3
2018-03-02,03:00:00,79.1295,V ugm-3
2018-03-02,04:00:00,78.4809,V ugm-3
2018-03-02,05:00:00,77.03402,V ugm-3
2018-03-02,06:00:00,76.98413,V ugm-3
2018-03-02,07:00:00,73.8409,V ugm-3
2018-03-02,08:00:00,68.65208,V ugm-3
2018-03-02,09:00:00,70.24864,V ugm-3
2018-03-02,10:00:00,65.8581,V ugm-3
2018-03-02,11:00:00,65.75832,V ugm-3
2018-03-02,12:00:00,65.80821,V ugm-3
2018-03-02,13:00:00,67.10541,V ugm-3
2018-03-02,14:00:00,64.31143,V ugm-3
2018-03-02,15:00:00,66.20735,V ugm-3
2018-03-02,16:00:00,68.00348,V ugm-3
2018-03-02,17:00:00,67.05552,V ugm-3
2018-03-02,18:00:00,67.70412,V ugm-3
2018-03-02,19:00:00,69.35058,V ugm-3
2018-03-02,20:00:00,68.60219,V ugm-3
2018-03-02,21:00:00,70.74756,V ugm-3
2018-03-02,22:00:00,72.59359,V ugm-3
2018-03-02,23:00:00,71.09681,V ugm-3
2018-03-02,24:00:00,71.69552,V ugm-3
2018-03-03,01:00:00,72.44391,V ugm-3
2018-03-03,02:00:00,73.50828,V ugm-3
2018-03-03,03:00:00,74.5394,V ugm-3
2018-03-03,04:00:00,74.04047,V ugm-3
2018-03-03,05:00:00,73.54155,V ugm-3
2018-03-03,06:00:00,69.99918,V ugm-3
2018-03-03,07:00:00,62.26584,V ugm-3
2018-03-03,08:00:00,58.72347,V ugm-3
2018-03-03,09:00:00,57.07702,V ugm-3
2018-03-03,10:00:00,56.97724,V ugm-3
2018-03-03,11:00:00,58.07487,V ugm-3
2018-03-03,12:00:00,55.28089,V ugm-3
2018-03-03,13:00:00,67.45466,V ugm-3
2018-03-03,14:00:00,70.04907,V ugm-3
2018-03-03,15:00:00,68.05337,V ugm-3
2018-03-03,16:00:00,62.06627,V ugm-3
2018-03-03,17:00:00,64.21165,V ugm-3
2018-03-03,18:00:00,60.5695,V ugm-3
2018-03-03,19:00:00,58.77337,V ugm-3
2018-03-03,20:00:00,58.77337,V ugm-3
2018-03-03,21:00:00,60.5695,V ugm-3
2018-03-03,22:00:00,66.15746,V ugm-3
2018-03-03,23:00:00,68.30283,V ugm-3
2018-03-03,24:00:00,70.34843,V ugm-3
2018-03-04,01:00:00,73.97395,V ugm-3
2018-03-04,02:00:00,75.43746,V ugm-3
2018-03-04,03:00:00,76.68477,V ugm-3
2018-03-04,04:00:00,76.33553,V ugm-3
2018-03-04,05:00:00,74.83875,V ugm-3
2018-03-04,06:00:00,74.43961,V ugm-3
2018-03-04,07:00:00,72.24434,V ugm-3
2018-03-04,08:00:00,67.50455,V ugm-3
2018-03-04,09:00:00,69.74971,V ugm-3
2018-03-04,10:00:00,69.30068,V ugm-3
2018-03-04,11:00:00,69.69982,V ugm-3
2018-03-04,12:00:00,69.89939,V ugm-3
2018-03-04,13:00:00,69.25079,V ugm-3
2018-03-04,14:00:00,61.66713,V ugm-3
2018-03-04,15:00:00,55.08132,V ugm-3
2018-03-04,16:00:00,54.63229,V ugm-3
2018-03-04,17:00:00,48.44562,V ugm-3
2018-03-04,18:00:00,44.45422,V ugm-3
2018-03-04,19:00:00,43.95529,V ugm-3
2018-03-04,20:00:00,45.30239,V ugm-3
2018-03-04,21:00:00,44.45422,V ugm-3
2018-03-04,22:00:00,45.15271,V ugm-3
2018-03-04,23:00:00,44.554,V ugm-3
2018-03-04,24:00:00,37.36948,V ugm-3
2018-03-05,01:00:00,39.78095,V ugm-3
2018-03-05,02:00:00,39.44834,V ugm-3
2018-03-05,03:00:00,32.33034,V ugm-3
2018-03-05,04:00:00,29.63615,V ugm-3
2018-03-05,05:00:00,27.2912,V ugm-3
2018-03-05,06:00:00,23.44948,V ugm-3
2018-03-05,07:00:00,21.70324,V ugm-3
2018-03-05,08:00:00,9.03054,V ugm-3
2018-03-05,09:00:00,5.18882,V ugm-3
2018-03-05,10:00:00,6.33635,V ugm-3
2018-03-05,11:00:00,19.85722,V ugm-3
2018-03-05,12:00:00,32.08088,V ugm-3
2018-03-05,13:00:00,29.2869,V ugm-3
2018-03-05,14:00:00,33.37808,V ugm-3
2018-03-05,15:00:00,29.58625,V ugm-3
2018-03-05,16:00:00,26.79227,V ugm-3
2018-03-05,17:00:00,18.16087,V ugm-3
2018-03-05,18:00:00,16.76388,V ugm-3
2018-03-05,19:00:00,23.64905,V ugm-3
2018-03-05,20:00:00,30.98324,V ugm-3
2018-03-05,21:00:00,33.52776,V ugm-3
2018-03-05,22:00:00,41.06153,V ugm-3
2018-03-05,23:00:00,44.35443,V ugm-3
2018-03-05,24:00:00,56.32863,V ugm-3
2018-03-06,01:00:00,60.40319,V ugm-3
2018-03-06,02:00:00,62.46541,V ugm-3
2018-03-06,03:00:00,66.15746,V ugm-3
2018-03-06,04:00:00,67.35488,V ugm-3
2018-03-06,05:00:00,66.20735,V ugm-3
2018-03-06,06:00:00,66.90584,V ugm-3
2018-03-06,07:00:00,51.78842,V ugm-3
2018-03-06,08:00:00,36.47142,V ugm-3
2018-03-06,09:00:00,33.47787,V ugm-3
2018-03-06,10:00:00,37.41938,V ugm-3
2018-03-06,11:00:00,37.07013,V ugm-3
2018-03-06,12:00:00,38.01809,V ugm-3
2018-03-06,13:00:00,40.81206,V ugm-3
2018-03-06,14:00:00,33.52776,V ugm-3
2018-03-06,15:00:00,19.25851,V ugm-3
2018-03-06,16:00:00,19.80732,V ugm-3
2018-03-06,17:00:00,21.45378,V ugm-3
2018-03-06,18:00:00,15.66625,V ugm-3
2018-03-06,19:00:00,2.6443,V ugm-3
2018-03-06,20:00:00,1.04774,V ugm-3
2018-03-06,21:00:00,0.94796,V ugm-3
2018-03-06,22:00:00,0.99785,V ugm-3
2018-03-06,23:00:00,0.99785,V ugm-3
2018-03-06,24:00:00,0.89807,V ugm-3
2018-03-07,01:00:00,0.79828,V ugm-3
2018-03-07,02:00:00,1.46351,V ugm-3
2018-03-07,03:00:00,7.03484,V ugm-3
2018-03-07,04:00:00,16.06539,V ugm-3
2018-03-07,05:00:00,19.55786,V ugm-3
2018-03-07,06:00:00,18.6099,V ugm-3
2018-03-07,07:00:00,32.03099,V ugm-3
2018-03-07,08:00:00,20.65549,V ugm-3
2018-03-07,09:00:00,11.22581,V ugm-3
2018-03-07,10:00:00,11.02624,V ugm-3
2018-03-07,11:00:00,26.89206,V ugm-3
2018-03-07,12:00:00,36.62109,V ugm-3
2018-03-07,13:00:00,44.30454,V ugm-3
2018-03-07,14:00:00,49.69293,V ugm-3
2018-03-07,15:00:00,50.5411,V ugm-3
2018-03-07,16:00:00,52.38713,V ugm-3
2018-03-07,17:00:00,49.44347,V ugm-3
2018-03-07,18:00:00,45.65164,V ugm-3
2018-03-07,19:00:00,44.20476,V ugm-3
2018-03-07,20:00:00,53.48476,V ugm-3
2018-03-07,21:00:00,52.03788,V ugm-3
2018-03-07,22:00:00,64.26154,V ugm-3
2018-03-07,23:00:00,51.73852,V ugm-3
2018-03-07,24:00:00,44.95314,V ugm-3
2018-03-08,01:00:00,40.04705,V ugm-3
2018-03-08,02:00:00,32.72948,V ugm-3
2018-03-08,03:00:00,21.40388,V ugm-3
2018-03-08,04:00:00,23.20001,V ugm-3
2018-03-08,05:00:00,39.81421,V ugm-3
2018-03-08,06:00:00,25.39528,V ugm-3
2018-03-08,07:00:00,9.03054,V ugm-3
2018-03-08,08:00:00,8.6813,V ugm-3
2018-03-08,09:00:00,4.19097,V ugm-3
2018-03-08,10:00:00,14.71829,V ugm-3
2018-03-08,11:00:00,45.75142,V ugm-3
2018-03-08,12:00:00,58.82326,V ugm-3
2018-03-08,13:00:00,53.03573,V ugm-3
2018-03-08,14:00:00,52.13766,V ugm-3
2018-03-08,15:00:00,57.52605,V ugm-3
2018-03-08,16:00:00,58.5239,V ugm-3
2018-03-08,17:00:00,53.2353,V ugm-3
2018-03-08,18:00:00,45.9011,V ugm-3
2018-03-08,19:00:00,32.5798,V ugm-3
2018-03-08,20:00:00,38.96604,V ugm-3
2018-03-08,21:00:00,43.2568,V ugm-3
2018-03-08,22:00:00,46.74927,V ugm-3
2018-03-08,23:00:00,62.31573,V ugm-3
2018-03-08,24:00:00,55.33078,V ugm-3
2018-03-09,01:00:00,59.73795,V ugm-3
2018-03-09,02:00:00,70.51473,V ugm-3
2018-03-09,03:00:00,68.25294,V ugm-3
2018-03-09,04:00:00,68.30283,V ugm-3
2018-03-09,05:00:00,75.43746,V ugm-3
2018-03-09,06:00:00,72.04477,V ugm-3
2018-03-09,07:00:00,63.46326,V ugm-3
2018-03-09,08:00:00,50.89035,V ugm-3
2018-03-09,09:00:00,51.63874,V ugm-3
2018-03-09,10:00:00,55.68003,V ugm-3
2018-03-09,11:00:00,53.68433,V ugm-3
2018-03-09,12:00:00,56.37853,V ugm-3
2018-03-09,13:00:00,63.66283,V ugm-3
2018-03-09,14:00:00,63.01423,V ugm-3
2018-03-09,15:00:00,64.61079,V ugm-3
2018-03-09,16:00:00,66.05767,V ugm-3
2018-03-09,17:00:00,63.01423,V ugm-3
2018-03-09,18:00:00,50.591,V ugm-3
2018-03-09,19:00:00,25.04604,V ugm-3
2018-03-09,20:00:00,1.39699,V ugm-3
2018-03-09,21:00:00,1.84602,V ugm-3
2018-03-09,22:00:00,1.44688,V ugm-3
2018-03-09,23:00:00,6.38624,V ugm-3
2018-03-09,24:00:00,9.23011,V ugm-3
2018-03-10,01:00:00,8.98065,V ugm-3
2018-03-10,02:00:00,26.07715,V ugm-3
2018-03-10,03:00:00,24.54711,V ugm-3
2018-03-10,04:00:00,32.48002,V ugm-3
2018-03-10,05:00:00,35.52346,V ugm-3
2018-03-10,06:00:00,38.91615,V ugm-3
2018-03-10,07:00:00,54.43272,V ugm-3
2018-03-10,08:00:00,55.68003,V ugm-3
2018-03-10,09:00:00,56.92734,V ugm-3
2018-03-10,10:00:00,59.92089,V ugm-3
2018-03-10,11:00:00,59.871,V ugm-3
2018-03-10,12:00:00,61.46756,V ugm-3
2018-03-10,13:00:00,63.8624,V ugm-3
2018-03-10,14:00:00,65.55875,V ugm-3
2018-03-10,15:00:00,62.81466,V ugm-3
2018-03-10,16:00:00,59.07272,V ugm-3
2018-03-10,17:00:00,54.83186,V ugm-3
2018-03-10,18:00:00,51.43917,V ugm-3
2018-03-10,19:00:00,50.09207,V ugm-3
2018-03-10,20:00:00,50.04218,V ugm-3
2018-03-10,21:00:00,44.65379,V ugm-3
2018-03-10,22:00:00,42.95744,V ugm-3
2018-03-10,23:00:00,32.82927,V ugm-3
2018-03-10,24:00:00,32.67959,V ugm-3
2018-03-11,01:00:00,39.64791,V ugm-3
2018-03-11,02:00:00,39.18224,V ugm-3
2018-03-11,03:00:00,34.72518,V ugm-3
